id_pedido,data_compra,regiao_destino,categoria,valor_venda,custo_produto,custo_frete,peso_kg,data_previsao_entrega,data_entrega_real,status_pedido,receita_liquida,lucro_bruto,margem_lucro_pct,custo_frete_por_kg,dias_prazo_prometido,dias_transito_real,cumpriram_sla,status_sla_detalhado
PED-10741,2026-05-26,Centro-Oeste,Vestuário,1574.58,697.31,158.08,38.33,2026-06-05,,Em Transito,877.27,719.1899999999999,45.68,4.12,10,,0,Em Trânsito
PED-10742,2026-05-18,Nordeste,Móveis,2393.14,1010.44,138.44,49.65,2026-05-28,,Cancelado,1382.6999999999998,1244.2599999999998,51.99,2.79,10,,0,Cancelado
PED-10743,2026-02-10,Norte,Eletrônicos,655.75,297.23,99.35,45.8,2026-02-20,,Em Transito,358.52,259.16999999999996,39.52,2.17,10,,0,Em Trânsito
PED-10744,2026-07-07,Centro-Oeste,Móveis,2785.3,1870.96,218.66,48.77,2026-07-12,,Cancelado,914.3400000000001,695.6800000000002,24.98,4.48,5,,0,Cancelado
PED-10745,2026-02-17,Centro-Oeste,Alimentos,2833.07,1175.61,116.65,30.37,2026-02-21,2026-02-21,Entregue,1657.4600000000003,1540.8100000000002,54.39,3.84,4,4.0,1,Entregue no Prazo
PED-10746,2026-04-16,Sudeste,Eletrônicos,1712.56,943.52,95.34,16.14,2026-04-30,,Em Transito,769.04,673.6999999999999,39.34,5.91,14,,0,Em Trânsito
PED-10747,2026-05-04,Nordeste,Móveis,1465.51,732.59,35.13,6.69,2026-05-18,2026-05-18,Entregue,732.92,697.79,47.61,5.25,14,14.0,1,Entregue no Prazo
PED-10748,2026-01-23,Centro-Oeste,Vestuário,560.81,240.93,116.47,29.2,2026-02-05,2026-02-05,Entregue,319.87999999999994,203.40999999999994,36.27,3.99,13,13.0,1,Entregue no Prazo
PED-10749,2026-03-22,Nordeste,Móveis,2893.72,1647.84,57.01,9.39,2026-03-29,2026-03-29,Entregue,1245.8799999999999,1188.87,41.08,6.07,7,7.0,1,Entregue no Prazo
PED-10750,2026-05-09,Norte,Alimentos,3267.14,2149.29,138.57,35.63,2026-05-17,,Em Transito,1117.85,979.28,29.97,3.89,8,,0,Em Trânsito
PED-10751,2026-04-04,Sudeste,Móveis,256.74,142.56,42.84,6.66,2026-04-06,,Cancelado,114.18,71.34,27.79,6.43,2,,0,Cancelado
PED-10752,2026-01-15,Centro-Oeste,Alimentos,3218.9,2160.64,41.24,8.25,2026-01-22,2026-01-22,Entregue,1058.2600000000002,1017.0200000000002,31.6,5.0,7,7.0,1,Entregue no Prazo
PED-10753,2026-03-23,Nordeste,Móveis,467.99,199.19,151.56,45.52,2026-03-27,2026-03-29,Entregue,268.8,117.24000000000001,25.05,3.33,4,6.0,0,Entregue com Atraso
PED-10754,2026-03-19,Norte,Móveis,1540.12,794.44,108.53,34.65,2026-03-23,2026-03-24,Entregue,745.6799999999998,637.1499999999999,41.37,3.13,4,5.0,0,Entregue com Atraso
PED-10755,2026-06-07,Nordeste,Vestuário,2236.92,943.02,119.94,45.5,2026-06-11,2026-06-17,Entregue,1293.9,1173.96,52.48,2.64,4,10.0,0,Entregue com Atraso
PED-10756,2026-03-07,Sudeste,Eletrônicos,3355.03,1848.36,30.4,4.6,2026-03-13,2026-03-17,Entregue,1506.6700000000003,1476.2700000000002,44.0,6.61,6,10.0,0,Entregue com Atraso
PED-10757,2026-04-06,Sudeste,Alimentos,152.78,61.56,34.52,4.22,2026-04-11,2026-04-12,Entregue,91.22,56.699999999999996,37.11,8.18,5,6.0,0,Entregue com Atraso
PED-10758,2026-06-12,Sudeste,Vestuário,1639.01,1098.51,97.7,46.54,2026-06-15,2026-06-16,Entregue,540.5,442.8,27.02,2.1,3,4.0,0,Entregue com Atraso
PED-10759,2026-07-05,Sudeste,Eletrônicos,842.52,387.45,31.24,2.37,2026-07-09,2026-07-10,Entregue,455.07,423.83,50.31,13.18,4,5.0,0,Entregue com Atraso
PED-10760,2026-01-09,Centro-Oeste,Alimentos,3423.6,1575.44,57.66,11.16,2026-01-21,,Em Transito,1848.1599999999999,1790.4999999999998,52.3,5.17,12,,0,Em Trânsito
PED-10761,2026-06-17,Norte,Vestuário,775.45,441.83,106.88,30.97,2026-07-01,,Cancelado,333.62000000000006,226.74000000000007,29.24,3.45,14,,0,Cancelado
PED-10762,2026-03-18,Sudeste,Móveis,372.64,196.8,43.34,6.87,2026-03-22,2026-03-22,Entregue,175.83999999999997,132.49999999999997,35.56,6.31,4,4.0,1,Entregue no Prazo
PED-10763,2026-02-27,Nordeste,Eletrônicos,1905.01,764.7,22.36,4.08,2026-03-01,2026-03-05,Entregue,1140.31,1117.95,58.68,5.48,2,6.0,0,Entregue com Atraso
PED-10764,2026-02-16,Sudeste,Eletrônicos,1684.52,899.59,23.01,0.85,2026-03-01,,Em Transito,784.93,761.92,45.23,27.07,13,,0,Em Trânsito
PED-10765,2026-06-26,Sul,Eletrônicos,1883.12,979.06,116.52,47.71,2026-06-29,,Em Transito,904.06,787.54,41.82,2.44,3,,0,Em Trânsito
PED-10766,2026-02-14,Norte,Móveis,2125.82,889.03,96.82733333333333,20.96,2026-02-21,,Em Transito,1236.7900000000002,1139.9626666666668,53.62,4.62,7,,0,Em Trânsito
PED-10767,2026-02-21,Nordeste,Vestuário,719.74,403.76,131.29,46.77,2026-03-03,2026-03-09,Entregue,315.98,184.69000000000003,25.66,2.81,10,16.0,0,Entregue com Atraso
PED-10768,2026-03-30,Centro-Oeste,Alimentos,2817.6,1421.84,136.23,34.85,2026-04-06,,Em Transito,1395.76,1259.53,44.7,3.91,7,,0,Em Trânsito
PED-10769,2026-03-08,Sudeste,Eletrônicos,2881.9,1357.09,143.33,33.24,2026-03-20,2026-03-20,Entregue,1524.8100000000002,1381.4800000000002,47.94,4.31,12,12.0,1,Entregue no Prazo
PED-10770,2026-04-03,Sul,Ferramentas,399.4,240.75,43.79,12.81,2026-04-13,2026-04-19,Entregue,158.64999999999998,114.85999999999999,28.76,3.42,10,16.0,0,Entregue com Atraso
PED-10771,2026-01-23,Sul,Ferramentas,175.67,117.83,31.56,4.13,2026-01-28,2026-01-29,Entregue,57.83999999999999,26.27999999999999,14.96,7.64,5,6.0,0,Entregue com Atraso
PED-10772,2026-02-20,Nordeste,Ferramentas,2133.12,1168.96,28.19,2.48,2026-02-25,2026-03-01,Entregue,964.1599999999999,935.9699999999998,43.88,11.37,5,9.0,0,Entregue com Atraso
PED-10773,2026-01-10,Norte,Alimentos,2244.66,1203.73,112.06,43.24,2026-01-13,,Em Transito,1040.9299999999998,928.8699999999999,41.38,2.59,3,,0,Em Trânsito
PED-10774,2026-01-25,Norte,Ferramentas,1412.09,838.52,56.59,7.96,2026-02-04,2026-02-04,Entregue,573.5699999999999,516.9799999999999,36.61,7.11,10,10.0,1,Entregue no Prazo
PED-10775,2026-01-25,Sul,Ferramentas,1869.03,1269.0,91.18,24.45,2026-02-01,2026-01-30,Entregue,600.03,508.84999999999997,27.23,3.73,7,5.0,1,Entregue no Prazo
PED-10776,2026-03-31,Sudeste,Eletrônicos,3304.42,1837.49,114.91,34.02,2026-04-14,2026-04-18,Entregue,1466.93,1352.02,40.92,3.38,14,18.0,0,Entregue com Atraso
PED-10777,2026-04-09,Nordeste,Alimentos,117.09,81.01,59.67,11.46,2026-04-23,2026-04-23,Entregue,36.08,-23.590000000000003,-20.15,5.21,14,14.0,1,Entregue no Prazo
PED-10778,2026-04-23,Sudeste,Eletrônicos,81.05,38.69,60.05,20.64,2026-05-07,,Em Transito,42.36,-17.689999999999998,-21.83,2.91,14,,0,Em Trânsito
PED-10779,2026-03-29,Sul,Vestuário,1026.35,422.23,206.43,49.73,2026-04-08,,Em Transito,604.1199999999999,397.6899999999999,38.75,4.15,10,,0,Em Trânsito
PED-10780,2026-04-05,Norte,Móveis,2094.07,1362.55,18.09,2.66,2026-04-12,2026-04-13,Entregue,731.5200000000002,713.4300000000002,34.07,6.8,7,8.0,0,Entregue com Atraso
PED-10781,2026-06-21,Sudeste,Alimentos,1128.96,616.2,116.1,33.37,2026-07-02,,Cancelado,512.76,396.65999999999997,35.13,3.48,11,,0,Cancelado
PED-10782,2026-04-29,Sul,Móveis,2424.98,1085.27,108.18,39.49,2026-05-12,,Em Transito,1339.71,1231.53,50.79,2.74,13,,0,Em Trânsito
PED-10783,2026-05-05,Norte,Ferramentas,472.56,264.73,90.92,44.03,2026-05-16,2026-05-14,Entregue,207.82999999999998,116.90999999999998,24.74,2.06,11,9.0,1,Entregue no Prazo
PED-10784,2026-03-03,Sudeste,Vestuário,2645.56,1781.72,88.12,27.93,2026-03-11,2026-03-17,Entregue,863.8399999999999,775.7199999999999,29.32,3.16,8,14.0,0,Entregue com Atraso
PED-10785,2026-05-17,Centro-Oeste,Móveis,3312.93,1456.93,167.26,38.85,2026-05-22,2026-05-28,Entregue,1855.9999999999998,1688.7399999999998,50.97,4.31,5,11.0,0,Entregue com Atraso
PED-10786,2026-01-06,Centro-Oeste,Ferramentas,2181.46,1376.48,36.5,5.65,2026-01-12,2026-01-12,Entregue,804.98,768.48,35.23,6.46,6,6.0,1,Entregue no Prazo
PED-10787,2026-03-14,Centro-Oeste,Alimentos,2568.12,1343.85,127.98,31.65,2026-03-22,2026-03-28,Entregue,1224.27,1096.29,42.69,4.04,8,14.0,0,Entregue com Atraso
PED-10788,2026-07-06,Norte,Móveis,884.09,481.74,178.4,44.4,2026-07-10,,Cancelado,402.35,223.95000000000002,25.33,4.02,4,,0,Cancelado
PED-10789,2026-01-26,Centro-Oeste,Alimentos,2301.48,1235.5,80.69,20.19,2026-02-09,2026-02-09,Entregue,1065.98,985.29,42.81,4.0,14,14.0,1,Entregue no Prazo
PED-10790,2026-04-03,Norte,Móveis,1699.1,919.91,51.7,9.2,2026-04-13,2026-04-14,Entregue,779.1899999999999,727.4899999999999,42.82,5.62,10,11.0,0,Entregue com Atraso
PED-10791,2026-03-30,Sudeste,Eletrônicos,658.62,424.03,132.42,27.32,2026-04-09,,Cancelado,234.59000000000003,102.17000000000004,15.51,4.85,10,,0,Cancelado
PED-10792,2026-04-24,Sul,Móveis,3068.71,1303.65,121.56,45.8,2026-04-28,,Cancelado,1765.06,1643.5,53.56,2.65,4,,0,Cancelado
PED-10793,2026-01-31,Norte,Móveis,3305.26,2217.04,91.21,43.67,2026-02-14,2026-02-14,Entregue,1088.2200000000003,997.0100000000002,30.16,2.09,14,14.0,1,Entregue no Prazo
PED-10794,2026-01-17,Norte,Vestuário,1942.79,1344.45,112.91,22.21,2026-01-30,,Cancelado,598.3399999999999,485.42999999999995,24.99,5.08,13,,0,Cancelado
PED-10795,2026-03-14,Sudeste,Alimentos,2014.69,1013.29,123.06,28.3,2026-03-16,,Cancelado,1001.4000000000001,878.3400000000001,43.6,4.35,2,,0,Cancelado
PED-10796,2026-07-06,Norte,Alimentos,542.74,330.4,43.65,8.65,2026-07-16,2026-07-20,Entregue,212.34000000000003,168.69000000000003,31.08,5.05,10,14.0,0,Entregue com Atraso
PED-10797,2026-04-10,Sudeste,Vestuário,2897.83,1207.82,78.69,24.27,2026-04-21,2026-04-25,Entregue,1690.01,1611.32,55.6,3.24,11,15.0,0,Entregue com Atraso
PED-10798,2026-02-19,Sul,Móveis,1412.56,672.67,154.3,49.12,2026-03-02,,Cancelado,739.89,585.5899999999999,41.46,3.14,11,,0,Cancelado
PED-10799,2026-03-11,Nordeste,Ferramentas,1177.37,734.04,30.22,4.44,2026-03-23,2026-03-23,Entregue,443.3299999999999,413.1099999999999,35.09,6.81,12,12.0,1,Entregue no Prazo
PED-10800,2026-03-10,Sudeste,Alimentos,475.33,211.16,16.63,1.97,2026-03-21,2026-03-19,Entregue,264.16999999999996,247.53999999999996,52.08,8.44,11,9.0,1,Entregue no Prazo
PED-10801,2026-01-01,Nordeste,Eletrônicos,2017.58,839.46,35.9,7.45,2026-01-03,,Cancelado,1178.12,1142.2199999999998,56.61,4.82,2,,0,Cancelado
PED-10802,2026-06-26,Nordeste,Eletrônicos,1226.52,844.53,84.27,27.6,2026-06-28,2026-06-27,Entregue,381.99,297.72,24.27,3.05,2,1.0,1,Entregue no Prazo
PED-10803,2026-02-18,Sul,Alimentos,1254.23,865.25,113.05,40.18,2026-02-20,,Em Transito,388.98,275.93,22.0,2.81,2,,0,Em Trânsito
PED-10804,2026-02-18,Norte,Alimentos,3202.36,2081.21,48.6,15.23,2026-02-23,2026-02-22,Entregue,1121.15,1072.5500000000002,33.49,3.19,5,4.0,1,Entregue no Prazo
PED-10805,2026-06-10,Sul,Alimentos,279.1,194.48,25.53,2.44,2026-06-13,2026-06-17,Entregue,84.62000000000003,59.09000000000003,21.17,10.46,3,7.0,0,Entregue com Atraso
PED-10806,2026-05-25,Nordeste,Alimentos,2474.89,1040.45,51.26,10.09,2026-06-05,,Cancelado,1434.4399999999998,1383.1799999999998,55.89,5.08,11,,0,Cancelado
PED-10807,2026-02-15,Nordeste,Vestuário,3300.54,1833.61,64.45,17.94,2026-02-26,,Em Transito,1466.93,1402.48,42.49,3.59,11,,0,Em Trânsito
PED-10808,2026-06-08,Sul,Alimentos,1417.16,861.86,90.23,24.72,2026-06-22,2026-06-22,Entregue,555.3000000000001,465.07000000000005,32.82,3.65,14,14.0,1,Entregue no Prazo
PED-10809,2026-02-12,Sul,Vestuário,1186.16,489.48,124.5,25.07,2026-02-18,2026-02-24,Entregue,696.6800000000001,572.1800000000001,48.24,4.97,6,12.0,0,Entregue com Atraso
PED-10810,2026-06-22,Sudeste,Móveis,857.99,412.6,93.21,32.91,2026-07-04,,Cancelado,445.39,352.18,41.05,2.83,12,,0,Cancelado
PED-10811,2026-03-26,Centro-Oeste,Eletrônicos,2048.0,935.37,103.18,45.09,2026-03-29,2026-04-02,Entregue,1112.63,1009.45,49.29,2.29,3,7.0,0,Entregue com Atraso
PED-10812,2026-02-26,Nordeste,Vestuário,1301.55,618.62,128.74,34.33,2026-03-02,,Cancelado,682.93,554.1899999999999,42.58,3.75,4,,0,Cancelado
PED-10813,2026-03-02,Sudeste,Móveis,2185.33,1059.59,165.04,44.8,2026-03-14,2026-03-16,Entregue,1125.74,960.7,43.96,3.68,12,14.0,0,Entregue com Atraso
PED-10814,2026-05-06,Norte,Ferramentas,262.55,117.82,130.23,44.8,2026-05-13,2026-05-11,Entregue,144.73000000000002,14.500000000000028,5.52,2.91,7,5.0,1,Entregue no Prazo
PED-10815,2026-01-12,Centro-Oeste,Vestuário,798.01,479.51,104.54,48.55,2026-01-20,2026-01-18,Entregue,318.5,213.95999999999998,26.81,2.15,8,6.0,1,Entregue no Prazo
PED-10816,2026-02-14,Norte,Eletrônicos,2896.72,1580.38,72.44,27.4,2026-02-19,2026-02-17,Entregue,1316.3399999999997,1243.8999999999996,42.94,2.64,5,3.0,1,Entregue no Prazo
PED-10817,2026-03-10,Norte,Móveis,2303.32,1023.93,91.14,27.94,2026-03-12,,Em Transito,1279.3900000000003,1188.2500000000002,51.59,3.26,2,,0,Em Trânsito
PED-10818,2026-07-03,Sudeste,Eletrônicos,1637.35,749.96,60.62,10.91,2026-07-16,2026-07-16,Entregue,887.3899999999999,826.7699999999999,50.49,5.56,13,13.0,1,Entregue no Prazo
PED-10819,2026-03-30,Nordeste,Alimentos,489.56,289.71,34.79,4.22,2026-04-02,2026-03-31,Entregue,199.85000000000002,165.06000000000003,33.72,8.24,3,1.0,1,Entregue no Prazo
PED-10820,2026-03-26,Nordeste,Alimentos,2295.36,998.21,115.46,27.05,2026-04-05,2026-04-05,Entregue,1297.15,1181.69,51.48,4.27,10,10.0,1,Entregue no Prazo
PED-10821,2026-01-29,Norte,Vestuário,1446.24,676.21,96.82733333333333,13.23,2026-01-31,2026-02-06,Entregue,770.03,673.2026666666667,46.55,7.32,2,8.0,0,Entregue com Atraso
PED-10822,2026-04-07,Centro-Oeste,Eletrônicos,2928.78,1903.42,104.12,35.06,2026-04-09,,Cancelado,1025.3600000000001,921.2400000000001,31.45,2.97,2,,0,Cancelado
PED-10823,2026-01-31,Nordeste,Eletrônicos,1765.23,1059.53,26.39,1.13,2026-02-14,2026-02-13,Entregue,705.7,679.3100000000001,38.48,23.35,14,13.0,1,Entregue no Prazo
PED-10824,2026-03-28,Centro-Oeste,Ferramentas,2391.38,1258.51,200.82,48.09,2026-04-01,,Cancelado,1132.8700000000001,932.0500000000002,38.98,4.18,4,,0,Cancelado
PED-10825,2026-07-08,Norte,Móveis,783.91,455.51,128.92,25.43,2026-07-10,,Em Transito,328.4,199.48,25.45,5.07,2,,0,Em Trânsito
PED-10826,2026-05-12,Sudeste,Ferramentas,481.56,211.37,91.11,28.06,2026-05-23,2026-05-23,Entregue,270.19,179.07999999999998,37.19,3.25,11,11.0,1,Entregue no Prazo
PED-10827,2026-06-10,Nordeste,Alimentos,824.07,451.72,176.38,48.1,2026-06-21,2026-06-21,Entregue,372.35,195.97000000000003,23.78,3.67,11,11.0,1,Entregue no Prazo
PED-10828,2026-03-14,Sul,Alimentos,1324.37,730.71,119.13,28.24,2026-03-23,2026-03-23,Entregue,593.6599999999999,474.52999999999986,35.83,4.22,9,9.0,1,Entregue no Prazo
PED-10829,2026-05-21,Sudeste,Ferramentas,461.49,215.69,127.16,25.26,2026-05-27,,Em Transito,245.8,118.64000000000001,25.71,5.03,6,,0,Em Trânsito
PED-10830,2026-01-25,Nordeste,Eletrônicos,261.2,150.78,106.72,49.47,2026-02-05,,Cancelado,110.41999999999999,3.6999999999999886,1.42,2.16,11,,0,Cancelado
PED-10831,2026-07-15,Norte,Vestuário,413.16,236.25,85.79,25.28,2026-07-24,2026-07-24,Entregue,176.91000000000003,91.12000000000002,22.05,3.39,9,9.0,1,Entregue no Prazo
PED-10832,2026-06-22,Norte,Móveis,2884.3,1178.44,101.81,31.73,2026-06-30,2026-07-02,Entregue,1705.8600000000001,1604.0500000000002,55.61,3.21,8,10.0,0,Entregue com Atraso
PED-10833,2026-03-13,Nordeste,Alimentos,180.06,91.86,112.93,27.34,2026-03-15,2026-03-15,Entregue,88.2,-24.730000000000004,-13.73,4.13,2,2.0,1,Entregue no Prazo
PED-10834,2026-03-21,Sul,Alimentos,2583.24,1320.89,124.94,36.15,2026-03-31,2026-03-29,Entregue,1262.3499999999997,1137.4099999999996,44.03,3.46,10,8.0,1,Entregue no Prazo
PED-10835,2026-05-26,Centro-Oeste,Vestuário,2148.81,1145.97,239.93,47.23,2026-06-01,2026-05-31,Entregue,1002.8399999999999,762.9099999999999,35.5,5.08,6,5.0,1,Entregue no Prazo
PED-10836,2026-07-01,Centro-Oeste,Vestuário,848.03,526.16,78.57,15.58,2026-07-05,2026-07-04,Entregue,321.87,243.3,28.69,5.04,4,3.0,1,Entregue no Prazo
PED-10837,2026-05-26,Centro-Oeste,Eletrônicos,2974.36,1878.22,117.85,44.1,2026-06-05,2026-06-05,Entregue,1096.14,978.2900000000001,32.89,2.67,10,10.0,1,Entregue no Prazo
PED-10838,2026-02-07,Sul,Alimentos,2252.98,935.39,175.42,46.35,2026-02-19,2026-02-23,Entregue,1317.5900000000001,1142.17,50.7,3.78,12,16.0,0,Entregue com Atraso
PED-10839,2026-01-03,Sul,Eletrônicos,1821.35,1084.03,97.31026315789474,44.54,2026-01-13,2026-01-12,Entregue,737.3199999999999,640.0097368421052,35.14,2.18,10,9.0,1,Entregue no Prazo
PED-10840,2026-06-22,Nordeste,Móveis,3107.97,2024.41,168.04,44.2,2026-06-30,2026-07-02,Entregue,1083.5599999999997,915.5199999999998,29.46,3.8,8,10.0,0,Entregue com Atraso
PED-10841,2026-03-18,Nordeste,Móveis,1277.42,592.55,135.59,37.92,2026-03-20,,Em Transito,684.8700000000001,549.2800000000001,43.0,3.58,2,,0,Em Trânsito
PED-10842,2026-04-30,Sudeste,Ferramentas,3122.12,1782.06,98.91,40.69,2026-05-02,2026-05-02,Entregue,1340.06,1241.1499999999999,39.75,2.43,2,2.0,1,Entregue no Prazo
PED-10843,2026-02-10,Sul,Ferramentas,1081.59,535.36,148.12,33.73,2026-02-14,,Cancelado,546.2299999999999,398.1099999999999,36.81,4.39,4,,0,Cancelado
PED-10844,2026-03-18,Centro-Oeste,Ferramentas,1161.8,804.3,228.19,49.32,2026-03-23,2026-03-21,Entregue,357.5,129.31,11.13,4.63,5,3.0,1,Entregue no Prazo
PED-10845,2026-05-11,Sul,Alimentos,2171.42,1182.83,41.66,5.14,2026-05-19,2026-05-17,Entregue,988.5900000000001,946.9300000000002,43.61,8.11,8,6.0,1,Entregue no Prazo
PED-10846,2026-06-06,Sudeste,Alimentos,3089.81,1473.83,148.38,29.85,2026-06-08,2026-06-08,Entregue,1615.98,1467.6,47.5,4.97,2,2.0,1,Entregue no Prazo
PED-10847,2026-03-25,Centro-Oeste,Eletrônicos,394.95,161.95,126.58,28.24,2026-04-03,,Em Transito,233.0,106.42,26.95,4.48,9,,0,Em Trânsito
PED-10848,2026-02-23,Norte,Vestuário,104.69,44.76,60.62,16.67,2026-03-03,,Em Transito,59.93,-0.6899999999999977,-0.66,3.64,8,,0,Em Trânsito
PED-10849,2026-04-05,Centro-Oeste,Vestuário,2448.64,1083.87,77.57,32.17,2026-04-09,2026-04-09,Entregue,1364.77,1287.2,52.57,2.41,4,4.0,1,Entregue no Prazo
PED-10850,2026-04-22,Centro-Oeste,Móveis,532.04,228.16,101.02744680851065,21.52,2026-04-30,2026-05-04,Entregue,303.88,202.85255319148933,38.13,4.69,8,12.0,0,Entregue com Atraso
PED-10851,2026-05-17,Sudeste,Móveis,352.13,207.81,101.54,45.77,2026-05-29,2026-06-02,Entregue,144.32,42.77999999999999,12.15,2.22,12,16.0,0,Entregue com Atraso
PED-10852,2026-02-25,Sudeste,Vestuário,1648.7,955.96,44.87,8.98,2026-03-10,,Cancelado,692.74,647.87,39.3,5.0,13,,0,Cancelado
PED-10853,2026-03-17,Nordeste,Alimentos,492.25,259.71,67.12,12.74,2026-03-31,2026-03-30,Entregue,232.54000000000002,165.42000000000002,33.6,5.27,14,13.0,1,Entregue no Prazo
PED-10854,2026-01-15,Centro-Oeste,Vestuário,2510.96,1501.12,124.99,31.42,2026-01-22,2026-01-28,Entregue,1009.8400000000001,884.8500000000001,35.24,3.98,7,13.0,0,Entregue com Atraso
PED-10855,2026-07-01,Centro-Oeste,Eletrônicos,1079.99,731.29,74.4,11.88,2026-07-12,2026-07-12,Entregue,348.70000000000005,274.30000000000007,25.4,6.26,11,11.0,1,Entregue no Prazo
PED-10856,2026-05-21,Sudeste,Móveis,2232.03,1085.86,88.96188596491228,32.1,2026-05-30,2026-05-31,Entregue,1146.1700000000003,1057.208114035088,47.37,2.77,9,10.0,0,Entregue com Atraso
PED-10857,2026-05-03,Sul,Ferramentas,806.66,426.45,90.75,32.79,2026-05-08,2026-05-08,Entregue,380.21,289.46,35.88,2.77,5,5.0,1,Entregue no Prazo
PED-10858,2026-02-26,Norte,Eletrônicos,180.48,78.85,160.2,49.32,2026-03-12,,Em Transito,101.63,-58.56999999999999,-32.45,3.25,14,,0,Em Trânsito
PED-10859,2026-04-02,Sudeste,Alimentos,2963.19,1397.94,81.15,21.05,2026-04-06,,Em Transito,1565.25,1484.1,50.08,3.86,4,,0,Em Trânsito
PED-10860,2026-01-31,Centro-Oeste,Vestuário,924.55,630.69,165.9,45.34,2026-02-12,2026-02-10,Entregue,293.8599999999999,127.9599999999999,13.84,3.66,12,10.0,1,Entregue no Prazo
PED-10861,2026-02-23,Centro-Oeste,Vestuário,3005.72,2053.59,44.59,17.13,2026-03-05,,Em Transito,952.1299999999997,907.5399999999996,30.19,2.6,10,,0,Em Trânsito
PED-10862,2026-04-24,Norte,Ferramentas,596.09,319.92,97.25,30.48,2026-04-26,2026-04-26,Entregue,276.17,178.92000000000002,30.02,3.19,2,2.0,1,Entregue no Prazo
PED-10863,2026-05-10,Centro-Oeste,Vestuário,3039.17,1246.05,129.52,45.68,2026-05-20,2026-05-26,Entregue,1793.1200000000001,1663.6000000000001,54.74,2.84,10,16.0,0,Entregue com Atraso
PED-10864,2026-06-14,Sudeste,Móveis,1466.3,688.29,40.85,7.25,2026-06-26,2026-06-30,Entregue,778.01,737.16,50.27,5.63,12,16.0,0,Entregue com Atraso
PED-10865,2026-02-01,Norte,Móveis,1533.69,1066.42,93.69,15.24,2026-02-04,2026-02-06,Entregue,467.27,373.58,24.36,6.15,3,5.0,0,Entregue com Atraso
PED-10866,2026-07-13,Centro-Oeste,Móveis,1553.28,725.82,101.02744680851065,19.74,2026-07-20,2026-07-18,Entregue,827.4599999999999,726.4325531914893,46.77,5.12,7,5.0,1,Entregue no Prazo
PED-10867,2026-06-12,Sul,Móveis,1142.28,594.04,37.87,7.95,2026-06-22,2026-06-24,Entregue,548.24,510.37,44.68,4.76,10,12.0,0,Entregue com Atraso
PED-10868,2026-02-04,Norte,Ferramentas,3440.25,1788.01,60.94,21.06,2026-02-08,2026-02-06,Entregue,1652.24,1591.3,46.26,2.89,4,2.0,1,Entregue no Prazo
PED-10869,2026-03-18,Norte,Eletrônicos,3472.72,1524.89,146.41,39.91,2026-03-26,,Em Transito,1947.8299999999997,1801.4199999999996,51.87,3.67,8,,0,Em Trânsito
PED-10870,2026-02-07,Sul,Vestuário,1541.14,930.72,106.51,30.65,2026-02-17,,Cancelado,610.4200000000001,503.9100000000001,32.7,3.48,10,,0,Cancelado
PED-10871,2026-04-03,Norte,Eletrônicos,1555.04,1075.44,32.45,2.36,2026-04-11,2026-04-09,Entregue,479.5999999999999,447.1499999999999,28.75,13.75,8,6.0,1,Entregue no Prazo
PED-10872,2026-06-04,Centro-Oeste,Eletrônicos,377.59,233.52,47.45,16.54,2026-06-17,2026-06-19,Entregue,144.06999999999996,96.61999999999996,25.59,2.87,13,15.0,0,Entregue com Atraso
PED-10873,2026-07-08,Sudeste,Eletrônicos,772.89,342.8,195.53,45.27,2026-07-22,,Em Transito,430.09,234.55999999999997,30.35,4.32,14,,0,Em Trânsito
PED-10874,2026-06-06,Sudeste,Alimentos,641.32,271.72,130.96,34.82,2026-06-13,2026-06-14,Entregue,369.6,238.64000000000001,37.21,3.76,7,8.0,0,Entregue com Atraso
PED-10875,2026-04-02,Sul,Móveis,2683.41,1545.48,68.89,13.43,2026-04-10,,Em Transito,1137.9299999999998,1069.0399999999997,39.84,5.13,8,,0,Em Trânsito
PED-10876,2026-02-24,Centro-Oeste,Ferramentas,1500.16,1002.9,125.66,49.14,2026-02-28,,Cancelado,497.2600000000001,371.60000000000014,24.77,2.56,4,,0,Cancelado
PED-10877,2026-02-12,Centro-Oeste,Eletrônicos,3229.96,2025.96,102.09,36.72,2026-02-19,,Cancelado,1204.0,1101.91,34.12,2.78,7,,0,Cancelado
PED-10878,2026-01-08,Norte,Móveis,1164.6,758.96,52.84,15.23,2026-01-17,,Cancelado,405.6399999999999,352.79999999999984,30.29,3.47,9,,0,Cancelado
PED-10879,2026-05-29,Norte,Vestuário,1136.2,494.29,57.43,14.02,2026-06-02,,Em Transito,641.9100000000001,584.4800000000001,51.44,4.1,4,,0,Em Trânsito
PED-10880,2026-06-02,Sudeste,Móveis,1241.44,865.68,36.07,5.55,2026-06-10,,Em Transito,375.7600000000001,339.6900000000001,27.36,6.5,8,,0,Em Trânsito
PED-10881,2026-03-29,Sul,Móveis,2945.96,1574.47,138.51,32.02,2026-04-02,,Em Transito,1371.49,1232.98,41.85,4.33,4,,0,Em Trânsito
PED-10882,2026-07-13,Sudeste,Alimentos,3134.62,1722.04,110.48,42.17,2026-07-18,2026-07-24,Entregue,1412.58,1302.1,41.54,2.62,5,11.0,0,Entregue com Atraso
